Index,smiles,logt,Unnamed: 3
TR440,CC(C)[C@H](NC(=O)c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(Cl)cc2)C(=O)N3CCC[C@H]3C(=O)N\C(=C(\OC(=O)C)/C(F)(F)F)\C(C)C,0.4307275329032847,
TR487,CCOC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@H](c2cnc3c(N)ncnn23)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.7519643315132883,
TR101,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C([C@@H](OC(=O)NCC(O)=O)C1=O)C2(C)C,0.9142442686635446,
TR495,O=C(O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO)c1cccnc1,0.9734076088656548,
TR387,CC(C)(C)NCC(O)COC(=O)CCc1ccccc1,0.595752451241265,
EX6,O=C(CCCSSCCOCCOCCOc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(O)c1)OCn1cc(F)c(=O)[nH]c1=O,0.7975289365706096,780.0
TR295,CCCC(CCC)C(=O)OCN(C)C(=O)c1ccccc1,0.7378659370881607,
TR52,COC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)[C@H](CCSC)NC(C)=O,0.7211899725483658,
TR442,COc1cc(C(C)C)c2C(=O)N(COC(=O)c3c(Cl)ccc(OCCN4CCOCC4)c3Cl)S(=O)(=O)c2c1,0.5385723192793407,
TR113,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC)N1C=CC=C(NC(=O)c2cc(C)on2)C1=O,0.7266236199594326,
TR180,O=C(OCn1ncc2c1N=CNC2=O)c1ccc(CN2CCOCC2)cc1,0.2909067273436587,
TR233,CN(C(COC([C@H]1N2[C@H](C(C2=O)NC(CC3=CC=CC=C3)=O)SC1(C)C)=O)=O)C,0.5143516994229881,
TE117,COc1cc(OC)c2C(=O)N(COC(=O)c3c(Cl)cccc3Cl)S(=O)(=O)c2c1,0.5232222452737235,
TE33,Cc1cc(no1)C(=O)NC1=CC=CN([C@@H](CC#C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)\C=C\C(=O)OCc2ccccc2)C1=O,0.7043840873213297,
TR374,CC(C)NCC(O)COC(=O)c1ccccc1F,0.2815423835087857,
TR315,CC1(CC(=O)NOC2=CC=CC=C2)CCOC(=O)O1,0.4119405606518588,
TR463,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.6420165054581045,
TR152,CC1=CN(C2CC(N=[N+]=[N-])C(COC(=O)c3cccnc3)O2)C(=O)NC1=O,0.4307275329032847,
TR172,CN(C)Cc1ccc(cc1)C(=O)OCn1ncc2c1N=CNC2=O,0.4255180994752006,
TR234,CCCCCCCC(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NC4CCCC4)ncnc23,0.5174135755560623,
TR307,CC(C)OC(=O)C(N)CC1=CC=C(O)C(O)=C1,0.8768051398121867,
TE15,COc1ccc2cc(ccc2c1)C(C)C(=O)OCN1C(=O)Oc2ccc(Cl)cc12,0.5337600200199346,
TR165,CN1CCN(Cc2cccc(c2)C(=O)Oc2ccc(NC(C)=O)cc2)CC1,0.5143516994229881,
TR318,OC(=O)OCCC(O)(CF)CC(=O)NCC1=CC=CC=C1,0.5232222452737235,
TR137,CC(=O)Nc1ccc(OC(=O)Nc2ccc(cc2O)C(=O)c2ccccc2)cc1,0.2368675625055316,
TR411,C[C@@]12[C@](C(OCC)=O)(OC(C(Cl)Cl)=O)CC[C@@]1([H])[C@]3([H])CCC4=CC(C=C[C@]4(C)[C@@]3([H])[C@@H](O)C2)=O,0.6030188292940154,
TR359,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)S[C@H]6CCOC6=O,0.3535828945384631,
TR283,CCOC(=O)C(N)CC1=CC=CC=C1,0.6587245495580809,
TR377,CC(C)NCC(O)COC(=O)c1ccc(F)cc1,0.342340577409735,
TR385,CC(C)(C)NCC(O)COC(=O)c1ccc(cc1)[N+](=O)[O-],0.3803942514786725,
TR225,CCN(C(COC(C1N2C(C(C2=O)NC(CC3=CC=CC=C3)=O)SC1(C)C)=O)=O)CC,0.4931929558935696,
TE119,COc1ccc(CN2CCC(OC(=O)CCCCC3CCSS3)CC2)cc1,0.5399639593610785,
TE30,CCN(CCOC(=O)c1ccccc1OC(C)=O)CCO[N+]([O-])=O,0.2448919471943151,
TR348,CCCCCCCCCCCCCCCCCC(OCC1=C(N=C(C(C)=N1)CO)C)=O,0.7720029833452038,
TE2,NCc1ccc(cc1-c1cccc(c1)C(=O)OCC1CCCCO1)C(=O)Nc1ccncc1F,0.4006982435231307,
EX16,CC(C(=O)OCCOc1ccc2oc(=O)ccc2c1)c1cccc(C(=O)c2ccccc2)c1,0.5259828963245866,31.0
TE102,CCCCCCCOC(=O)CCN1CCC(CC1)(N(C(=O)CC)c2ccccc2)C(=O)OC,0.6609402647230631,
TE85,O=C(NC(CC1=CC=CC=C1)C1=NNC(O1)C1=CC=CC=C1)OCC1=CC=CC=C1,0.7849812860728284,
TR86,CCOC(=O)CCNC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,0.5709766280612913,
TR243,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)OCCOCCO,0.5444433304862825,
TR160,CC(=O)Nc1ccc(OC(=O)c2cccc(CN3CCOCC3)c2)cc1,0.575771241669458,
TR36,COC(=O)CN1C(=O)[C@H](Cc2ccc(OC(C)=O)c(OC(C)=O)c2)NC1(C)C,0.5026627376461623,
TE54,CN(N=Nc1ccc(cc1)C#N)C(=O)OCOC(=O)C,0.3982577157355772,
TE46,CN1CCN(Cc2cccc(c2)C(=O)OCN2C(=O)NC(C2=O)(c2ccccc2)c2ccccc2)CC1,0.4006982435231307,
TE113,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.4955647271715622,
TR96,CC(=O)Oc1ccccc1C(=O)OCCO[N+]([O-])=O,0.2764382563675014,
TR241,CCOC(=O)c1ccc(cc1)N=NN(C)C(=O)OCOC(=O)c2ccccc2O,0.5337600200199346,
TR461,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CNC(=O)ONC(=O)CCCCCCC(=O)Nc4ccccc4)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.5232222452737235,
TE68,CCOC(=O)CN(COC(=O)[C@@H](C)c1ccc2cc(OC)ccc2c1)C(=O)c3ccccc3,0.60366896623286,
TR207,CCN(CC)Cc1cccc(c1)C(=O)OCCOCn2cnc3C(=O)NC(=Nc23)N,0.4065069130469321,
TR393,CC(C)NCC(O)COc1ccc(CC(=O)O[C@H]2CC3CCC2C3)cc1,0.4882390378547285,
TR398,C[C@H](CS)C(=O)O[C@@H](Cc1ccccc1)C(=O)O,0.500852080482288,
TE47,Cc1ncc(n1CCOC(=O)c1cccc(CN2CCOCC2)c1)[N+]([O-])=O,0.372369866789889,
TR218,CCC(C(OCCC1=CC=CC=C1)=O)C(CC2=CN=CN2C)COC(C3=CC=CC=C3)=O,0.4648645791603278,
TR5,CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H]1OC(=O)CCC)n1cc(nn1)-c1ccccc1,0.7688761189526732,
TE79,COC(=O)CC(O)(CF)CCOC(O)=O,0.4307275329032847,
TE43,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@]2(O)C(=O)COC(=O)c1cccc(CN2CCOCC2)c1,0.5843405622762503,
TR99,CCCN(CCOC(=O)c1ccccc1OC(C)=O)CCO[N+]([O-])=O,0.1938599703977531,
TR407,CCCCCOC(=O)CCN1CCC(CC1)(N(C(=O)CC)c2ccccc2)C(=O)OC,0.5286558926847903,
TR503,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C(Cl)(Cl)[C@@H]1O)Oc1ccc(C2(C)CC2)cc1,0.4460776069089019,
TR48,CC(C)(C)CCOC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.6333738146683158,
TR33,COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2cnc3c(nc(N)nc23)N2CCC2)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.787935705624311,
TR201,COC(=O)C(CC1=CC=C(OCCCCCCN)C=C1)NC(=O)CCC1=CC=CC=C1,0.372369866789889,
TR135,COC(CNC(=O)Oc1ccc(NC(C)=O)cc1)COc1ccccc1OC,0.6492280356787302,
TR28,CCCCN(C(=O)OCCN1CCN(C)CC1)c1nc(SCC)nc2n(CC(Cl)c3ccccc3)ncc12,0.5174135755560623,
TR231,CCN(CC)C(=O)CN(C)C(=O)OCOC(=O)CC1=CC=CC=C1NC1=C(C=CC=C1)C(F)(F)F,0.5111742538624212,
TR379,COc1ccc(cc1)C(=O)OCC(O)CNC(C)C,0.5742542218764256,
TR289,C[C@H](NC(=O)[C@H](N)CC(=O)OCc1ccc(F)cc1)C(=O)O,0.7050342242601744,
TR419,CC(C)COC(=O)CCc1cc(CN2CCCC2)c(O)c(CN3CCCC3)c1,0.510849812917723,
TR392,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)OCS(=O)(=O)C)O,0.2068382731253776,
TR499,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C(Cl)(Cl)[C@@H]1O)Oc1ccccc1,0.5143516994229881,
TR139,Oc1ccc(Cl)cc1NC(=O)OCC(Cl)(Cl)Cl,0.4315652743390024,
TR63,CC(C)Cc1ccc(cc1)C(C)C(=O)OCN1C(=O)Oc2ccc(Cl)cc12,0.540879102297877,
TR472,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.5992367684112727,
TR129,CCN(CC)C(=O)c1cccc(c1)-c1ccc2[C@H]3[C@H](Cc2c1)N(C(=O)OC)C(=O)[C@@H]3CCCCC(N)=N,0.8491476217100254,
EX9,COc1ccc(CC(=O)OCCCNC(=O)CCCCC2CCSS2)cc1OC,0.5413329703394364,37.2
TE17,CC(=O)Nc1cccc(c1)C(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)c1ccccc1OC(C)=O,0.342340577409735,
TR65,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)OC(=O)c1ccnn1C,0.3503649622923785,
TR157,CN1CCN(Cc2ccc(cc2)C(=O)OCC(=O)[C@@]2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC23C)CC1,0.6570236369111687,
TR188,CCOC(=O)CNC(=O)OCOC(=O)c1ccccc1,0.1167153322267914,
TR217,OC[C@H]1O[C@H](C[C@@H]1OC(=O)[C@@H]2CCCN2)N3C=C(F)C(=O)NC3=O,0.4578444883745095,
TR53,COC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)[C@H](CS)NC(=O)[C@@H](CS)NC(C)=O,0.6843644091462968,
TR338,OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C=CC=C1,0.6774171736513936,
TR296,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N,0.7469991736672236,
TR252,NCCCC[C@H](N)C(=O)O[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(F)C(=O)NC2=O,0.5678970662769777,
TR462,CC(C)COC(=O)n1c(=O)ccn([C@@H]2O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc3ccccc3)[C@@H](O)[C@@]2(C)F)c1=O,0.480214653165945,
TR456,ClCCN(CCCl)CCOC(=O)C1=CN(C=CC1)c2ccccc2,0.5843405622762503,
EX24,COc1ccc(-c2ccc3c(c2)COC3=O)n2nc(C3(C(=O)OC4CCCC4)CC3)nc12,0.4778428818271374,17.5
TR270,O[C@H]1[C@H](Oc2cc3OC(=CC(=O)c3c(O)c2O)c4ccc(O)cc4)O[C@@H]([C@@H](O)[C@@H]1O)C(=O)OCc5ccccc5,0.6138249157383955,
TR162,CCN(CC)Cc1cccc(c1)C(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,0.5337600200199346,
TR402,CCC(CC)SC[C@H](OC(=O)[C@H](C)CS)C(=O)O,0.540879102297877,
TR477,CCCCCOC(=O)[C@H](CC(C)C)NP1(=O)COC(Cn2cnc3c(N)ncnc32)CO1,0.6099082879265011,
TR106,CCOC(=O)\C=C\[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.6975907010375338,
TE62,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OCn1cnc2N(C)C(=O)N(C)C(=O)c12,0.5152820107393103,
TR390,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)OCSC)O,0.2180805902541057,
TR2,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(nn1)-c1ccc(cc1)S(N)(=O)=O,0.4006982435231307,
TE109,COc1cc(C(C)C)c2C(=O)N(COC3=C(C(=O)OC3C)c4ccccc4)S(=O)(=O)c2c1,0.6609402647230631,
TE58,COC(=O)[C@H](Cc1ccc(OC(=O)C)c(OC(=O)C)c1)NC(=O)CCC(=O)N[C@@H](Cc2ccc(OC(=O)C)c(OC(=O)C)c2)C(=O)OC,0.4584523777977253,
TR81,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)OC(=O)c1cccnc1,0.1531591615023708,
TR206,CCCSc1ccc2nc(NC(=O)OC)n(C(=O)OCC)c2c1,0.4029529997598314,
TR35,COC(=O)CN1C(=O)[C@H](Cc2ccc(O)c(O)c2)NC1(C)C,0.5531392032694704,
TE5,CCCOC(=O)c1cccc(c1)-c1cc(ccc1CN)C(=O)Nc1ccncc1F,0.4847666977414118,
TR428,Oc1c(CN2CCCC2)cc(CC(=O)OCCc3ccsc3)cc1CN4CCCC4,0.5357180691131622,
TR455,[O-][N+](=O)c1ccc(cc1)N2C=CCC(=C2)C(=O)OCCN(CCCl)CCCl,0.6193780698729537,
TR367,CN1CCC23C4OC5=C2C(CC1C3C=CC4O)=CC=C5OC(=O)C1=CC=CC=C1Cl,0.5763704777651751,
TR92,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)OC(=O)c1ccccc1O,0.1785098963921358,
TR340,CC(C)C1=C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C=C(C)C=C1,0.6667489342468644,
TE61,CCOC(=O)CSCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C,0.5044352730222976,
TR346,O=C(NC(CC1=CC=CC=C1)C(=O)NC#N)OCC1=CC=CC=C1,0.7404566743658774,
TR242,Cc1ncc([N+](=O)[O-])n1CCOC(=O)CCCC(=O)OCCn2c(C)ncc2[N+](=O)[O-],0.5399639593610785,
TR14,NCc1ccc(cc1-c1cccc(c1)C(=O)OC1CCCOC1)C(=O)Nc1ccncc1F,0.480214653165945,
TR316,CC1(CC(=O)NOCC2=CC=C(F)C=C2)CCOC(=O)O1,0.4119405606518588,
TE97,CC(C)NCC(O)COc1ccc(CC(=O)OCCC23CC4CC(CC(C4)C2)C3)cc1,0.3994868224549737,
TR388,CC(C)(C)NCC(O)COC(=O)C(c1ccccc1)c2ccccc2,0.639937577306655,
TR274,COC(=O)[C@H](Cc1ccc(OC(=O)C)c(OC(=O)C)c1)NC(=O)N[C@@H](Cc2ccc(OC(=O)C)c(OC(=O)C)c2)C(=O)OC,0.6261721503693036,
TR167,CN1CCN(Cc2cccc(c2)C(=O)OCC(=O)[C@@]2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC23C)CC1,0.480214653165945,
EX21,COc1ccc(-c2ccc3c(c2)COC3=O)n2nc(C3(C(=O)OC(C)C)CC3)nc12,0.4424944144374434,11.5
TR485,COCCOC(=O)c1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(/C=C/C#N)cc1C,0.929052911157838,
EX11,O=C(CCCCC1CCSS1)NCCOCCOC(=O)Cc1ccc(O)c(O)c1,0.6464171055651694,129.6
TR244,NCCCC[C@H](N)C(=O)OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0.5448784338749025,
TE63,N[C@@H](CC(=O)O)C(=O)OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0.5444433304862825,
TE59,CN(N=Nc1ccc(C)cc1)C(=O)OCOC(=O)C,0.4648645791603278,
TR190,CCOC(=O)CNC(=O)OCOC(=O)c1cccnc1,0.1658117682358488,
TR476,CCC/N=C1\S/C(=C\c2ccc(C(=O)OCC3COC(=O)O3)cc2)C(=O)N1c1ccccc1O,0.582971551468857,
TE7,CCCCCCOC(=O)c1cccc(c1)-c1cc(ccc1CN)C(=O)Nc1ccncc1,0.5662298371876421,
TR59,COC(=O)\C=C\[C@H](CC(C)C)NC(=O)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)C(=O)NC(=O)[C@H](C)N)C(N)=O,0.5983216254744743,
TR475,CCC/N=C1\S/C(=C\c2ccc(C(=O)OCCN3CCOCC3)cc2)C(=O)N1c1ccccc1O,0.6740746235636982,
TE57,CCOC(=O)CN(COC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)c3c(C)onc3c4c(Cl)cccc4Cl)C2=O)C(=O)c5ccccc5,0.4315652743390024,
TR253,N[C@@H](CC(=O)O)C(=O)O[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(F)C(=O)NC2=O,0.5725533092295134,
TR22,COC(=O)c1cccc(c1)-c1cc(ccc1CN)C(=O)Nc1ccncc1,0.6166472687666247,
TR314,CC1(CC(=O)OCC2=CC=CC=C2)CCOC(=O)O1,0.3535828945384631,
TR460,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)ONC(=O)CCCCCCC(=O)Nc4ccccc4)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.5232222452737235,
TR161,CCCNCc1cccc(c1)C(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,0.5431243638548076,
TR277,CCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(=O)CN,0.6341289077828537,
TR192,CCOC(=O)c1ccc(cc1)N=NN(C)C(=O)OCOC(=O)c2ccccc2OC(=O)C,0.2368675625055316,
TR414,CCCOC(=O)Cc1cc(CN2CCCC2)c(O)c(CN3CCCC3)c1,0.4825214361844813,
TR492,CC(C)OC(=O)C1(NP(=O)(OC[C@H]2O[C@@H](c3cnc4c(N)ncnn34)[C@](C)(F)[C@@H]2O)Oc2ccccc2)CCC1,0.765628629846202,
TR309,CSCOC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.8878367125425353,
TR131,CNC1CCCc2onc(OCOC(=O)C(C)(C)C)c12,0.4648645791603278,
TR100,CN(CCOC(=O)c1ccccc1OC(C)=O)CCO[N+]([O-])=O,0.1355023044782173,
TR373,CC(C)NCC(O)COC(=O)c1ccccc1,0.3069921100845349,
TR88,CCOC(=O)CCC(NC(=O)C1CCn2c1ccc2C(=O)c1ccccc1)C(=O)OCC,0.5143516994229881,
TR459,O=C(CCCCC1CCSS1)OC1CCN(Cc2ccccc2)CC1,0.5105241169235766,
TR215,CCOC(=O)CN(COC(=O)c1ccccc1)C(=O)c2ccccc2,0.4460776069089019,
TR122,C[C@H]1[C@@H]2[C@H](CCN2C(=O)OCc2ccccc2)N(C(=O)C(C)(C)C)C1=O,0.6917314805878516,
TR21,NCc1ccc(cc1-c1cccc(c1)C(=O)OCCO)C(=O)Nc1ccncc1F,0.6068464117934269,
TR72,COc1ccc(cc1)C(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)c1ccccc1OC(C)=O,0.2448919471943151,
TR107,CCOC(=O)\C=C\[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C1=CCCN(C1)C(=O)OC(C)(C)C,0.6820990082524816,
TR271,CCCCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.6211506050552291,
TR436,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=C2)CCCCC(=O)OC)O)O,0.4768751433841652,
TR103,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C([C@@H](OC(=O)CCC(O)=O)C1=O)C2(C)C,0.8112441569373912,
